id,sexo,edad,nivel_esc,esc_cve,lenguaje,cognitivas,sociales,tecnicas,puesto,trabajos_n,palabras_n,validaciones_n,contactos_n,rimbo_n,sostenimiento,experiencia,atractivo,confiable
6325,2,31,1,461,0,1,2,3,4,6,16,0,127,0,1,0,2,0
6326,2,32,2,461,1,0,0,0,4,5,40,18,110,0,1,0,5,1
6327,1,22,2,461,1,1,6,0,4,8,92,63,115,0,1,0,2,0
6328,2,31,1,461,1,0,10,1,2,15,101,76,500,0,1,0,2,0
6329,2,32,2,461,1,2,4,1,4,12,249,117,500,9,1,0,5,1
6330,2,31,1,461,1,1,1,2,4,12,199,43,254,0,1,1,4,1
6331,1,31,2,461,0,5,0,2,2,15,73,0,344,5,1,1,4,1
6332,1,34,2,461,0,1,1,0,4,14,70,0,309,0,1,1,5,1
6333,2,31,2,461,1,0,0,1,4,10,31,0,94,0,1,0,1,0
6334,2,35,2,461,1,3,0,0,4,10,38,12,119,0,1,0,5,1
6335,1,32,1,461,1,2,3,1,2,6,83,16,266,0,1,0,3,0
6336,1,36,2,461,1,6,0,1,1,10,248,36,310,1,1,1,5,1
6337,1,28,2,461,0,1,7,7,4,0,229,10,500,2,1,1,5,1
6338,2,34,1,461,1,2,0,0,4,4,38,18,191,0,1,1,1,0
6339,2,32,1,2864,1,2,3,0,4,14,114,37,290,0,0,0,2,0
6340,1,32,1,2864,1,3,2,2,4,10,93,2,34,0,0,0,2,0
6341,2,38,2,2864,1,7,3,2,4,20,509,91,388,0,0,0,1,0
6342,2,34,1,460,1,0,0,0,4,12,13,0,59,0,1,0,1,0
6343,2,31,2,2897,1,3,0,1,4,14,42,10,101,0,1,0,1,0
6344,2,31,1,51,1,3,1,4,4,9,81,29,145,0,0,0,3,1
6345,1,34,2,147,1,15,3,5,4,9,133,41,79,4,1,0,5,1
6346,1,35,1,712,1,3,3,0,4,0,35,0,71,0,1,1,3,1
6347,2,32,1,712,1,4,7,0,4,7,139,6,89,2,1,1,5,1
6348,2,36,1,712,1,9,5,0,4,15,97,4,500,0,1,0,2,0
6349,1,32,2,1453,1,0,3,0,4,10,44,134,85,0,1,0,3,1
6350,2,31,2,632,1,11,6,0,4,5,99,0,117,0,0,0,2,0
6351,2,33,2,632,1,3,0,1,3,10,129,8,231,0,0,1,3,1
6352,1,30,2,632,1,5,2,0,3,7,28,6,366,0,0,0,2,0
6354,2,33,1,632,1,3,5,1,2,13,77,70,500,0,0,0,1,0
6355,2,33,2,632,1,6,5,2,2,5,68,22,189,0,0,0,1,0
6356,2,36,2,632,1,1,7,5,4,14,245,54,500,0,0,0,1,0
6357,2,29,2,632,1,6,3,1,4,24,126,138,500,0,0,0,1,0
6358,2,32,2,632,1,9,10,3,4,13,159,46,500,4,0,0,4,1
6359,2,35,2,632,1,3,4,1,4,10,82,28,405,0,0,0,1,0
6360,2,30,2,632,1,0,3,0,1,10,234,94,500,0,0,1,2,0
6361,2,30,2,632,1,2,2,1,4,10,74,79,500,0,0,0,2,0
6362,2,34,2,632,1,4,6,3,4,10,274,128,500,4,0,1,2,0
6363,2,32,2,632,1,8,7,2,4,13,214,244,500,0,0,1,2,0
6364,2,32,1,632,1,5,8,1,4,9,215,358,500,0,0,0,3,1
6365,1,30,1,645,1,3,8,6,4,9,167,74,500,0,0,0,3,1
6366,1,35,2,632,1,5,5,3,1,6,163,8,422,0,0,0,5,1
6367,2,35,2,632,1,6,6,6,4,10,283,438,500,0,0,1,5,1
6368,2,35,2,632,1,2,8,1,2,14,103,0,500,4,0,0,4,1
6369,2,35,2,632,1,8,9,1,4,10,136,197,500,0,0,0,3,0
6370,2,34,1,632,1,9,6,1,4,19,98,24,500,0,0,0,1,0
6371,1,30,2,632,1,9,11,2,2,10,714,4,364,4,0,1,4,1
6372,2,33,2,632,1,0,5,1,4,9,46,20,500,0,0,0,2,0
6373,1,33,1,632,1,10,8,4,4,6,365,12,192,0,0,1,3,1
6374,2,35,2,632,1,9,3,2,4,9,158,58,498,0,0,1,3,0
6375,2,36,2,632,1,1,5,0,2,12,76,0,268,2,0,1,4,1
6376,2,32,2,632,1,2,0,0,4,9,59,0,346,0,0,1,2,1
6377,1,33,2,632,1,13,8,5,2,10,152,20,172,0,0,1,3,1
6378,2,36,1,632,1,1,7,1,4,10,276,22,500,0,0,1,2,0
6379,1,30,2,632,1,6,3,0,1,11,107,66,309,0,0,0,2,0
6380,2,32,2,632,1,0,0,6,4,15,137,127,500,0,0,0,2,0
6381,2,35,2,632,1,0,1,3,2,14,45,149,500,0,0,0,2,1
6383,1,35,2,632,1,2,0,0,3,7,37,10,220,0,0,0,2,1
6384,1,34,2,632,1,5,2,3,4,16,73,5,310,0,0,1,3,0
6385,2,30,2,632,1,7,3,0,3,11,89,132,500,0,0,0,2,1
6386,2,29,2,632,0,5,2,0,3,10,314,5,184,0,0,0,2,0
6387,1,31,2,632,0,0,9,3,4,6,79,8,263,0,0,0,3,1
6388,2,36,1,632,1,0,1,0,4,9,99,33,435,0,0,0,2,0
6389,2,33,2,632,1,7,8,7,2,8,207,18,447,1,0,0,2,0
6390,1,34,1,40,1,2,0,1,4,10,149,9,186,0,1,1,3,1
6391,2,33,2,1650,0,0,5,2,4,7,66,4,123,0,0,0,2,0
6392,1,30,2,1650,1,1,0,0,4,1,8,0,9,0,0,0,1,0
6393,2,29,2,1650,1,3,4,3,4,6,94,0,24,0,0,0,3,1
6394,1,29,2,1650,1,0,3,0,4,6,64,0,149,0,0,0,3,1
6395,2,34,2,1650,1,10,5,8,4,10,255,0,88,1,0,1,3,1
6396,2,31,2,1650,1,2,1,0,4,10,58,0,97,0,0,0,3,1
6397,2,32,2,1650,1,3,3,1,4,8,78,6,106,0,0,0,1,0
6398,2,32,2,1650,1,1,3,3,4,12,181,146,310,0,0,1,3,1
6399,1,31,2,1650,1,0,4,1,4,9,77,6,500,0,0,0,3,1
6400,2,29,2,1650,1,5,2,1,3,9,61,29,451,0,0,1,2,1
6401,2,35,2,1650,1,6,9,3,4,11,111,0,192,5,0,0,4,0
6402,2,33,2,1650,1,9,7,1,4,11,183,55,463,2,0,0,4,1
6403,1,32,2,1650,1,5,4,2,2,10,338,3,500,0,0,1,5,1
6404,2,31,2,1650,1,3,2,1,3,5,75,8,50,0,0,0,2,0
6405,2,34,1,1650,1,5,5,0,4,8,125,0,200,1,0,1,3,1
6406,1,35,2,1650,1,4,4,3,4,8,128,0,57,1,0,0,4,1
6407,1,35,2,3156,1,2,0,0,4,10,72,16,420,0,1,1,2,1
6408,2,31,2,3156,1,5,9,3,4,10,192,124,254,0,1,0,1,0
6409,1,33,2,3156,1,0,0,1,4,6,113,71,500,0,1,0,2,1
6410,1,33,2,3156,1,2,3,0,4,10,139,71,421,1,1,1,3,1
6411,2,31,2,3156,1,3,2,0,4,6,77,0,36,0,1,0,2,0
6412,2,32,2,3156,1,7,3,0,4,8,70,2,500,0,1,0,3,1
6413,1,28,2,3156,1,0,2,1,4,4,39,1,20,0,1,1,2,0
6414,1,28,2,3156,1,0,0,1,4,4,25,0,5,0,1,0,1,0
6415,2,29,2,3156,0,0,0,0,4,2,41,0,3,0,1,0,2,0
6416,1,30,2,1460,1,4,6,1,4,14,147,69,155,0,1,1,3,1
6417,2,34,2,1460,1,0,1,1,4,9,26,0,147,0,1,0,2,0
6418,1,32,2,1460,1,7,5,1,4,6,177,0,102,0,1,1,4,1
6419,1,37,2,1460,0,7,3,1,4,10,91,10,259,0,1,0,3,1
6420,1,32,2,1460,1,0,1,2,4,10,201,198,500,0,1,0,3,0
6421,2,31,1,1460,1,7,10,1,4,13,277,118,488,0,1,0,3,1
6422,2,31,2,1460,1,0,0,0,4,8,12,0,265,0,1,0,,
6423,2,35,2,1460,1,0,0,0,4,16,59,0,286,0,1,0,1,0
6424,1,30,2,1460,1,2,3,2,4,10,287,24,68,2,1,1,4,1
6425,2,31,2,1460,1,4,1,4,4,22,68,3,94,1,1,0,3,1
6426,2,30,2,1460,1,5,8,0,4,10,181,0,441,0,1,1,4,1
6427,2,30,2,1460,1,0,2,0,4,16,21,0,341,0,1,0,,
6428,1,32,2,1460,1,2,6,2,4,10,196,50,92,0,1,1,,
6429,2,35,2,1460,1,6,8,2,4,14,168,110,500,0,1,0,2,1
6430,2,31,2,1460,1,2,1,2,4,11,109,10,221,0,1,0,2,1
6431,2,34,1,3477,1,8,1,1,4,9,69,0,185,0,1,0,3,1
6432,2,32,2,2732,1,0,7,1,4,10,114,18,158,2,0,1,5,1
6433,1,28,2,2732,1,3,11,3,4,13,64,3,131,0,0,0,3,1
6434,2,30,2,2732,1,3,5,3,4,14,137,2,276,1,0,0,3,1
6435,2,33,2,2732,1,6,2,6,4,18,220,327,500,0,0,1,1,1
6436,2,29,2,2732,1,7,5,1,4,18,76,0,321,0,0,1,4,1
6437,2,33,2,2732,1,0,0,0,4,14,22,2,151,0,0,0,,
6438,1,29,2,2732,1,3,9,0,4,10,283,14,441,0,0,0,3,0
6439,2,30,2,2732,1,0,3,2,4,10,49,32,500,0,0,0,,
6440,1,30,2,2732,1,0,5,1,4,6,61,20,225,0,0,0,,
6441,1,34,2,2732,1,0,5,0,4,8,35,5,90,0,0,0,3,1
6442,2,30,2,2732,1,5,0,2,4,8,30,0,122,0,0,0,,
6443,2,33,2,2732,1,2,1,0,4,10,24,0,175,1,0,1,1,0
6444,2,29,2,2732,1,5,7,7,4,10,546,20,140,1,0,0,4,1
6446,2,29,2,2732,1,1,8,2,4,13,59,4,500,0,0,0,3,1
6447,2,29,2,2732,1,0,0,2,4,10,93,19,103,0,0,0,2,1
6448,2,35,2,2732,1,10,7,1,4,15,190,8,311,0,0,0,5,1
6449,2,31,2,2732,1,6,2,4,4,10,132,99,164,0,0,0,5,1
6450,2,33,1,2732,1,7,6,0,4,19,136,77,500,2,0,1,5,1
6451,2,33,2,2732,1,3,1,2,4,9,64,41,500,0,0,0,,
6452,2,32,2,2732,1,9,10,2,4,20,311,58,328,0,0,1,5,1
6453,2,32,2,2732,1,3,6,6,2,20,125,49,500,0,0,0,,
6454,2,34,2,2732,1,0,2,0,4,7,24,2,500,0,0,0,1,1
6455,2,32,2,2732,1,7,14,2,4,10,307,25,336,2,0,0,,
6456,1,31,1,2732,1,5,16,4,2,14,185,80,500,1,0,1,,
6457,1,33,2,2732,1,8,6,4,4,19,219,14,221,0,0,1,5,1
6458,2,30,2,2732,1,6,9,1,1,6,313,30,435,0,0,0,,
6459,2,34,1,1273,1,5,4,2,4,13,127,116,325,0,1,0,1,1
6460,2,35,1,2687,1,5,5,0,4,14,103,0,153,0,1,1,,
6461,2,30,2,2687,1,3,3,1,4,20,381,0,114,5,1,1,,
6462,2,32,1,2687,1,2,1,1,4,8,211,0,60,1,1,0,,
6463,2,31,2,2687,1,1,0,0,2,2,52,7,500,0,1,0,1,0
6464,2,34,1,2687,1,6,5,1,4,10,49,0,71,0,1,0,2,0
6465,1,35,2,2687,1,0,0,4,4,12,46,10,282,0,1,1,,
6466,2,31,2,2687,1,3,1,0,3,10,44,16,461,0,1,0,,
6467,2,32,2,2687,1,7,3,0,4,18,307,32,187,8,1,1,3,1
6468,2,32,2,2687,0,0,0,1,4,7,31,0,286,0,1,0,2,0
6469,2,33,1,2732,1,0,2,0,4,9,71,27,12,0,0,1,2,0
6470,1,34,2,1750,0,0,0,2,4,13,23,0,57,0,1,0,,
6471,1,33,2,1750,1,2,6,2,4,11,55,24,199,0,1,0,,
6472,1,35,1,1750,0,3,1,0,4,10,191,32,161,0,1,0,3,1
6473,1,34,2,1750,1,2,1,1,4,9,92,16,162,0,1,0,3,1
6474,1,36,2,1750,1,2,2,0,4,10,25,0,371,0,1,0,1,0
6475,2,29,1,1635,1,3,0,0,4,1,35,11,500,0,0,0,1,0
6476,1,33,2,1650,0,0,3,0,4,5,41,0,33,0,0,0,1,0
6477,2,33,2,1635,1,4,3,0,4,16,192,28,189,3,0,1,,
6478,2,36,2,1635,0,5,0,1,4,9,25,0,129,0,0,0,2,0
6479,2,35,2,1635,1,0,0,0,4,9,15,0,71,0,0,0,1,0
6480,1,31,2,1635,1,3,1,0,4,10,270,22,104,0,0,1,2,1
6481,1,32,2,712,1,3,0,0,4,10,95,0,262,1,1,0,4,1
6482,1,33,2,1635,1,8,1,0,4,3,107,60,225,1,0,1,4,1
6483,2,30,2,1635,1,0,2,1,4,10,12,0,41,0,0,0,2,0
6484,2,31,1,1635,1,3,3,4,4,12,114,5,124,0,0,0,2,0
6485,2,33,1,1635,1,2,2,3,4,14,196,0,122,0,0,1,2,0
6486,1,32,2,1635,0,5,5,1,2,12,91,10,500,0,0,0,3,0
6487,2,31,2,1635,1,3,6,1,2,14,95,87,326,0,0,1,2,0
6488,2,31,2,1635,1,8,2,7,4,10,206,0,352,2,0,1,3,0
6489,2,34,2,1635,1,10,10,1,4,7,107,154,500,0,0,0,1,0
6490,2,31,2,1635,1,4,6,2,4,9,171,59,500,0,0,0,2,0
6491,1,31,2,1635,1,1,0,0,4,6,74,0,224,0,0,0,1,0
6492,2,34,2,2194,0,2,4,3,4,7,56,0,45,0,0,0,4,0
6493,2,35,2,1635,1,0,0,1,4,6,59,27,500,0,0,0,1,0
6494,2,29,2,1635,1,10,11,3,4,10,473,95,440,0,0,0,2,0
6495,2,31,2,1635,1,2,2,2,4,20,69,13,355,0,0,0,2,0
6496,1,33,1,1635,1,0,16,5,1,30,145,61,500,0,0,1,3,1
6497,1,41,2,1635,1,9,8,1,4,18,265,118,500,0,0,0,2,0
6498,2,34,2,1635,1,4,3,0,4,12,117,56,500,2,0,1,4,1
6499,1,31,2,1635,1,3,1,4,4,10,149,48,500,0,0,1,3,1
6500,2,34,2,1635,0,0,2,2,4,9,291,24,109,2,0,0,4,1
6501,2,29,2,1635,1,2,6,3,4,10,178,2,171,0,0,0,3,1
6502,2,30,2,1635,0,0,8,2,1,6,19,0,165,0,0,0,4,0
6503,2,33,2,1635,1,5,1,0,4,13,56,15,143,0,0,0,4,1
6504,1,35,2,1635,1,6,2,3,4,14,105,10,214,0,0,1,3,0
6505,2,30,2,1635,1,11,9,3,4,4,468,32,96,3,0,0,2,0
6506,2,33,2,645,1,2,0,1,4,12,27,12,500,0,0,1,4,1
6507,2,33,1,645,1,3,2,1,4,11,16,12,269,0,0,0,2,0
6508,2,34,2,645,1,2,0,0,1,10,29,0,500,0,0,0,1,0
6509,2,30,2,645,1,0,0,2,2,15,33,12,500,0,0,1,2,0
6510,2,31,2,645,0,0,0,0,4,15,18,0,155,0,0,0,2,0
6511,2,30,2,645,0,0,0,0,2,12,10,0,369,0,0,0,1,0
6512,2,35,2,645,1,0,3,1,4,14,12,3,197,0,0,0,1,0
6513,1,31,2,645,1,3,1,0,1,8,13,3,500,0,0,0,1,0
6514,2,34,1,645,1,0,0,0,4,9,40,3,110,0,0,1,2,0
6515,2,39,2,637,1,0,0,0,1,8,8,2,334,0,0,0,2,0
6516,2,31,1,645,1,0,1,0,4,14,13,6,361,0,0,0,4,1
6517,1,31,2,645,1,1,1,0,4,8,24,3,500,1,0,0,2,0
6518,2,30,1,645,1,3,1,0,2,13,41,6,363,0,0,0,2,0
6519,2,35,1,645,1,0,2,0,2,14,17,0,446,0,0,0,1,0
6520,2,30,2,645,1,0,1,1,1,14,39,14,391,0,0,0,3,0
6521,2,31,1,645,1,3,1,0,1,14,19,1,379,0,0,0,2,0
6522,2,30,2,645,1,0,0,0,4,12,25,0,410,0,0,0,3,1
6523,1,35,1,645,0,0,2,0,2,12,12,0,500,1,0,0,3,1
6524,1,35,2,645,1,0,0,1,4,6,15,1,500,0,0,1,1,0
6525,2,31,2,645,1,0,2,0,2,11,26,29,500,0,0,0,3,1
6526,2,34,1,645,1,0,1,0,2,18,32,12,438,0,0,0,3,1
6527,2,31,2,645,1,0,0,0,4,14,29,0,500,0,0,1,2,1
6528,2,34,1,1635,1,1,1,1,4,8,12,3,409,1,0,0,2,0
6530,1,35,1,712,1,0,1,0,4,17,61,7,500,0,1,1,4,1
6531,2,31,2,668,0,4,3,1,4,2,32,0,188,2,1,1,3,1
6533,2,34,2,590,0,2,0,0,4,10,22,0,500,0,0,1,3,1
6534,2,34,1,1280,1,0,0,0,4,10,65,0,12,0,1,0,2,0
6535,1,31,1,712,1,0,0,0,4,14,58,35,500,0,1,1,4,1
6536,2,34,1,2897,1,0,0,0,4,10,38,4,500,0,1,0,2,1
6537,2,33,1,614,1,4,0,0,4,10,28,43,500,1,0,0,4,1
6538,2,34,2,668,1,0,2,1,4,3,15,6,423,0,1,0,2,0
6539,2,29,1,514,1,3,4,0,4,9,46,4,286,5,0,0,3,1
6540,2,30,1,514,1,3,0,1,4,6,50,1,315,1,0,1,4,1
6541,2,30,2,514,1,1,1,1,4,10,31,0,300,2,0,0,2,0
6542,2,30,2,514,1,0,0,0,4,4,8,0,137,0,0,0,2,0
6543,2,29,1,514,1,0,0,1,4,10,38,26,311,0,0,1,4,1
6544,2,32,2,514,1,4,3,0,2,10,17,0,234,1,0,1,4,1
6545,1,33,2,514,1,0,0,0,4,10,62,0,319,0,0,1,5,1
6553,2,29,1,1635,1,2,2,0,4,14,28,0,500,0,0,0,4,1
6554,2,34,1,693,1,3,2,0,4,10,61,17,500,2,1,1,4,1
6558,2,31,2,2422,0,0,1,3,4,16,42,0,168,0,0,0,3,1
6559,1,31,2,2422,1,0,4,0,4,12,28,0,235,0,0,0,1,0
6560,2,31,1,2422,1,0,1,0,4,8,28,5,291,3,0,0,2,0
6561,2,36,2,2422,1,3,1,0,4,18,23,8,357,1,0,0,2,0
6562,2,32,2,2422,1,0,0,0,4,6,30,5,79,0,0,0,3,1
6563,1,32,1,2422,1,0,2,0,4,4,21,1,81,0,0,0,4,1
6564,2,35,1,2422,1,0,2,0,4,12,42,12,187,0,0,1,4,1
6565,2,33,1,2422,1,0,1,0,2,14,53,61,500,0,0,0,1,0
6566,2,35,2,2422,1,5,2,1,4,6,46,13,346,0,0,0,2,0
6567,2,31,1,2422,0,2,1,0,2,4,12,19,500,0,0,0,1,0
6568,2,34,2,2422,1,5,2,0,2,8,25,24,500,1,0,0,4,1
6569,2,32,2,2422,0,5,2,4,2,14,42,0,371,2,0,0,4,1
6570,2,34,1,2422,1,0,5,0,2,11,16,8,500,0,0,0,1,0
6571,2,34,1,2523,1,0,2,0,4,10,39,31,407,0,0,1,4,1
6572,1,31,1,1623,1,0,1,1,4,11,32,9,500,0,0,0,4,1
6573,2,35,2,2422,1,2,0,0,1,9,39,3,82,0,0,1,3,1
6574,1,34,1,2422,1,2,6,8,4,22,51,3,36,2,0,0,5,1
6575,1,33,1,2422,1,1,0,0,4,10,39,0,29,0,0,1,3,1
6576,2,36,2,2422,1,2,1,0,2,8,16,3,344,0,0,0,2,0
6577,2,36,2,2422,1,0,0,1,4,6,39,0,52,0,0,1,5,1
6578,1,33,2,2422,1,0,0,1,4,10,29,0,283,0,0,0,4,1
6579,2,33,1,2422,1,0,1,0,4,4,30,7,102,0,0,0,2,1
6580,2,32,1,2422,1,5,0,2,4,14,45,0,132,0,0,0,3,1
6581,2,32,2,2422,1,0,1,1,4,14,33,1,216,0,0,0,1,0
6582,2,30,1,2422,1,2,1,1,4,14,35,0,204,0,0,1,3,0
6583,2,33,1,2422,1,1,7,0,4,10,49,0,72,0,0,1,4,1
6584,2,31,2,2422,1,7,3,0,4,6,22,3,92,0,0,0,2,0
6585,1,37,2,2422,1,0,0,0,2,14,22,0,263,0,0,0,1,0
6586,2,38,1,2422,1,0,4,1,4,8,62,51,500,1,0,1,1,0
6587,2,34,1,2422,0,0,1,0,4,7,26,6,360,0,0,0,2,0
6588,2,33,1,2422,0,0,1,1,2,10,15,21,500,0,0,0,2,0
6589,2,29,1,1650,1,0,0,0,4,14,20,2,241,0,0,0,2,0
6590,2,32,2,712,1,0,0,0,3,5,19,3,133,0,1,1,2,0
6591,1,32,2,712,0,1,0,0,3,10,27,0,119,1,1,1,3,0
6592,2,31,2,712,1,0,3,0,1,7,12,0,168,0,1,0,1,0
6593,1,33,2,712,0,0,0,0,4,6,7,0,62,0,1,0,1,0
6594,1,30,2,712,1,0,0,0,4,10,40,0,289,1,1,1,3,1
6595,1,35,1,712,1,0,0,0,4,14,26,0,88,0,1,0,1,0
6596,2,31,2,712,1,0,0,1,4,5,42,6,236,0,1,0,4,1
6597,2,29,2,712,1,0,0,0,4,6,17,1,86,0,1,1,2,0
6598,2,33,2,712,1,0,0,0,3,10,37,2,156,0,1,0,3,0
6599,1,31,1,712,1,0,1,0,4,10,26,0,105,0,1,0,1,0
6600,2,34,2,712,1,0,0,0,4,8,28,0,260,0,1,0,1,0
6601,2,32,2,712,1,3,0,0,4,14,73,10,327,4,1,0,5,1
6602,2,35,1,712,1,2,0,0,3,2,41,1,285,0,1,0,2,0
6603,1,32,1,712,0,0,1,0,2,10,4,0,240,0,1,0,1,0
6604,2,33,2,712,1,0,0,2,4,10,20,19,354,0,1,0,2,0
6605,2,34,2,712,1,2,1,0,4,8,54,0,417,0,1,0,4,1
6606,2,31,2,712,1,3,0,0,4,10,33,2,486,0,1,0,,
6607,2,33,2,712,1,0,0,0,4,14,41,3,318,0,1,1,,
6608,2,31,1,2213,1,4,2,0,4,14,57,3,263,0,1,0,2,0
6609,2,33,2,2213,1,0,0,1,2,21,28,0,198,0,1,0,,
6610,2,31,1,2213,1,0,0,0,2,14,41,23,500,0,1,0,,
6611,1,35,2,2213,1,0,1,0,4,8,20,8,198,0,1,0,,
6612,1,32,2,2213,1,0,1,0,4,10,49,0,428,2,1,1,,
6613,1,34,2,2213,1,2,0,0,4,10,55,0,359,0,1,1,,
6614,1,32,2,2213,1,0,0,0,4,14,40,31,493,0,1,1,2,0
6615,1,34,2,2213,1,0,0,0,2,8,23,0,107,0,1,0,,
6616,2,31,2,2213,1,3,2,0,4,8,16,11,192,0,1,0,2,0
6617,2,31,1,2213,1,0,0,0,4,14,25,16,266,3,1,0,,
6618,2,33,2,2213,1,2,0,0,4,11,22,0,264,0,1,0,1,0
6619,1,30,2,1453,1,0,0,0,4,6,29,10,135,0,1,0,2,0
6620,2,34,2,1453,1,0,0,0,4,6,42,3,36,0,1,0,3,1
6621,2,32,1,1453,1,0,0,0,4,14,13,1,124,0,1,0,1,0
6622,2,30,2,1453,1,1,0,1,4,10,21,3,150,0,1,0,1,0
6623,1,30,2,1453,0,0,1,0,4,13,22,0,500,0,1,0,2,0
6624,1,30,2,1453,1,3,0,0,4,10,30,0,59,0,1,0,,
6625,1,30,2,1453,1,4,0,2,4,10,44,0,177,0,1,0,,
6626,1,33,2,1453,1,0,0,0,4,2,14,13,127,0,1,0,1,0
6627,2,31,2,1453,1,0,1,0,2,10,15,4,374,0,1,0,1,0
6628,2,30,2,1453,1,2,1,0,4,11,6,0,160,0,1,0,1,0
6629,1,31,2,1453,0,0,0,0,4,10,28,0,500,2,1,0,2,0
6630,1,31,2,1453,1,0,0,0,4,10,24,0,351,0,1,0,1,0
6631,1,28,2,1453,1,0,0,0,4,0,24,22,292,0,1,0,3,1
6632,2,29,2,1453,0,2,0,0,4,12,42,0,318,6,1,1,5,1
6633,2,30,2,1453,1,0,0,0,4,13,31,0,200,0,1,0,4,1
6634,2,31,2,1453,1,0,0,0,2,10,18,3,109,0,1,0,2,1
6635,2,30,2,1453,0,0,7,0,2,14,49,0,246,0,1,1,5,1
6636,1,30,1,1453,1,2,0,1,4,8,10,0,47,0,1,0,3,0
6637,2,30,2,1453,1,0,0,1,1,14,4,0,211,0,1,0,2,1
6638,1,30,2,1453,0,11,2,1,4,15,30,0,144,5,1,0,5,0
6639,2,30,2,1453,1,0,1,2,4,10,40,0,500,1,1,1,,
6640,1,30,2,1453,1,0,0,0,3,7,8,0,147,0,1,0,1,0
6641,2,31,2,1453,1,0,2,0,4,12,25,0,310,0,1,0,3,1
6642,1,30,2,1453,0,0,0,0,4,10,58,0,500,0,1,0,5,1
6643,2,31,2,1453,1,3,1,0,4,15,29,0,171,0,1,0,,
6644,1,29,2,1453,1,0,0,3,4,7,32,5,500,1,1,1,4,1
6645,2,30,2,1453,0,4,4,1,4,14,31,0,500,1,1,0,3,1
6646,1,29,2,1453,1,0,0,0,4,14,5,0,252,0,1,0,2,0
6647,2,30,2,1453,0,0,0,0,4,6,56,0,357,1,1,0,5,1
6648,2,30,2,1453,1,0,2,0,4,14,18,0,500,0,1,0,,
6649,2,30,2,1453,1,1,6,0,4,18,41,0,500,0,1,1,,
6650,2,30,2,1453,1,0,4,2,2,10,19,3,85,0,1,0,3,1
6651,2,30,2,1453,1,0,0,0,1,10,11,6,75,0,1,0,,
6652,2,31,2,1453,1,1,1,0,4,10,51,0,250,5,1,1,5,1
6653,1,29,2,1453,1,0,2,0,4,11,29,0,227,0,1,1,,
6654,1,34,1,1453,1,0,0,0,4,10,24,11,176,0,1,0,,
6655,1,32,2,1453,1,0,1,0,4,10,37,0,110,0,1,1,,
6656,2,31,2,1453,0,0,0,0,4,14,7,0,215,0,1,0,3,0
6657,2,30,2,1453,1,0,2,0,4,10,20,0,143,0,1,0,4,1
6680,2,30,2,2897,1,0,0,0,4,3,6,0,54,0,1,0,,
6681,2,33,2,2897,0,0,1,0,4,6,26,0,375,0,1,0,3,1
6682,2,31,2,2897,1,2,2,0,4,1,48,0,49,0,1,1,3,0
6683,2,30,2,2897,1,1,0,0,4,10,8,0,94,0,1,0,1,0
6684,1,31,2,2897,1,0,0,0,4,10,23,0,240,0,1,0,2,0
6685,2,34,2,2897,1,0,0,0,4,10,38,0,162,0,1,0,2,0
6686,1,32,2,2897,1,0,1,0,4,22,23,12,453,0,1,0,2,0
6687,2,35,2,2897,0,0,2,0,4,10,27,0,500,0,1,0,3,0
6688,1,33,2,2897,0,0,0,0,4,4,4,0,75,0,1,0,1,0
6689,1,35,2,2897,1,0,1,0,4,10,17,0,285,0,1,0,2,0
6690,2,31,2,2897,1,0,1,1,4,10,55,0,149,1,1,1,3,1
6691,2,32,2,2897,1,0,2,0,2,9,21,3,251,0,1,0,2,0
6692,1,34,2,2897,1,2,0,0,2,10,70,0,104,0,1,0,2,0
6693,2,36,2,2897,0,0,0,0,4,0,6,0,500,0,1,0,1,0
6694,1,36,2,2897,1,0,0,0,4,10,9,10,500,0,1,0,1,0
6695,2,34,2,2897,1,0,1,0,4,2,12,5,500,0,1,0,1,0
6696,2,35,2,2897,1,0,1,0,4,10,48,2,80,1,1,0,3,0
6697,1,33,2,2897,0,0,3,0,4,4,27,0,124,0,1,0,2,0
6698,1,31,2,2897,0,0,0,2,4,14,25,0,74,0,1,0,2,1
6699,1,34,2,1771,1,4,2,0,4,10,115,0,118,0,1,1,3,1
6700,1,34,2,1771,0,0,0,0,4,6,5,0,136,0,1,0,1,0
6701,1,31,2,1771,1,0,0,2,4,4,12,6,85,0,1,0,2,0
6702,1,31,2,1771,1,0,4,0,1,14,19,0,204,1,1,0,3,0
6703,1,35,2,1771,1,0,2,0,4,10,14,0,72,0,1,0,3,1
6704,1,36,2,1771,1,0,0,0,4,16,18,6,216,0,1,0,1,0
6705,2,35,2,1771,1,2,0,0,4,10,29,7,198,1,1,0,2,0
6706,2,34,2,1771,1,3,1,0,2,10,25,6,270,0,1,0,2,0
6707,1,31,2,1771,0,2,1,3,4,9,46,0,321,2,1,0,4,1
6708,2,36,2,1771,1,0,0,1,4,9,32,0,181,1,1,0,3,0
6709,2,32,2,1771,1,2,0,4,4,13,31,0,195,0,1,0,4,1
6710,2,37,2,1771,0,5,4,0,2,16,43,0,376,2,1,1,4,1
6711,1,31,2,1771,1,2,1,0,4,10,55,0,500,6,1,1,5,1
6712,2,32,2,1771,1,4,4,4,4,6,53,0,376,0,1,0,3,1
6713,2,34,2,1771,1,3,1,0,4,10,38,0,381,0,1,0,3,0
