id,entidad,sexo,edad,nivel_esc,esc_cve,lenguaje,cognitivas,sociales,tecnicas,puesto,trabajos_n,palabras_n,validaciones_n,contactos_n,rimbo_n,sostenimiento,experiencia,atractivo,confiable
6236,Centro,1,31,2,2020,0,4,8,1,4,14,235,26,254,1,1,1,3,1
6237,Centro,2,30,2,2020,1,0,1,1,2,11,34,2,500,0,1,0,3,0
6238,Sur,1,36,1,783,1,11,4,2,4,9,407,27,110,1,0,1,3,1
6239,Centro,2,32,1,1635,1,9,5,0,4,10,140,126,248,0,0,0,3,0
6240,Centro,2,36,1,811,1,4,7,1,4,9,173,8,60,0,1,0,3,0
6241,Sur,2,30,2,811,1,0,11,3,4,10,280,21,47,0,1,1,3,1
6242,Sur,1,32,2,811,1,3,7,2,4,8,26,0,318,0,1,0,4,1
6243,Centro,2,36,1,811,1,0,1,0,4,2,137,44,200,0,1,0,3,1
6244,Sur,2,33,2,811,1,0,8,4,4,13,182,32,260,0,1,0,3,1
6245,Sur,1,36,2,811,1,3,4,0,4,7,119,0,204,0,1,1,3,0
6246,Sur,1,31,2,811,1,5,11,4,4,8,283,0,194,0,1,0,3,1
6247,Sur,2,35,1,811,1,0,5,2,4,8,121,24,500,0,1,1,5,1
6248,Centro,1,33,1,811,1,0,3,2,4,10,55,6,74,0,1,0,4,1
6249,Sur,1,31,2,811,1,2,2,3,2,7,116,48,133,0,1,0,5,1
6250,Sur,2,30,2,811,1,3,0,3,4,10,113,10,199,0,1,1,3,1
6251,Sur,2,34,2,811,1,6,7,2,4,9,129,54,398,1,1,1,3,0
6252,Sur,2,31,1,811,1,7,4,1,3,9,184,285,252,0,1,0,3,1
6253,Sur,2,32,1,811,1,8,10,3,4,14,253,12,500,3,1,0,2,0
6254,Sur,2,34,1,811,1,1,2,0,2,9,114,35,500,0,1,0,4,1
6255,Sur,2,32,1,811,1,4,1,3,4,8,97,75,498,0,1,0,4,1
6256,Norte,2,34,2,2829,1,3,5,1,2,18,107,40,500,0,1,0,4,1
6258,Norte,1,38,2,2829,1,0,0,0,2,16,65,13,209,0,1,1,4,1
6259,Centro,2,35,2,2829,1,12,15,3,1,10,203,226,495,4,1,0,5,1
6260,Norte,2,33,2,2829,1,3,3,1,3,9,41,6,345,0,1,0,2,0
6261,Norte,2,32,2,2829,1,3,5,2,4,9,50,18,336,0,1,0,5,1
6262,Norte,2,31,1,2829,1,5,6,0,4,5,177,0,232,0,1,0,4,1
6263,Norte,2,35,1,2829,1,10,6,1,4,5,182,817,500,0,1,0,4,1
6264,Sur,1,34,2,2829,1,3,1,0,3,11,59,12,500,0,1,0,3,1
6265,Norte,2,35,2,2829,1,10,7,3,3,13,153,309,191,0,1,1,3,0
6266,Norte,2,34,1,2829,1,0,6,0,4,5,39,1,500,0,1,1,3,0
6267,Norte,2,35,1,2829,1,7,3,1,2,9,125,106,500,0,1,0,4,1
6268,Norte,1,32,2,2829,1,2,3,0,2,16,202,48,500,0,1,0,4,1
6269,Centro,2,34,1,712,1,1,7,1,1,8,162,120,419,0,1,0,5,1
6270,Centro,2,35,2,590,1,0,0,1,1,4,104,0,232,0,0,0,1,0
6271,Norte,2,34,2,2810,1,7,5,0,4,6,166,0,47,0,0,1,3,1
6272,Norte,1,34,2,2810,1,2,5,3,4,14,189,80,173,1,0,1,2,0
6273,Norte,1,32,2,2810,1,5,2,1,4,4,106,6,222,0,0,0,1,0
6274,Centro,1,29,1,2810,1,2,2,0,4,12,14,0,153,1,0,0,1,0
6275,Norte,2,33,2,2810,1,2,4,1,2,10,81,24,314,0,0,0,5,1
6276,Norte,2,30,2,2810,1,2,0,0,3,5,18,0,299,0,0,0,3,1
6277,Norte,2,32,2,2810,1,0,10,2,4,9,163,118,344,0,0,1,5,1
6278,Norte,1,35,2,2810,1,0,5,1,3,10,68,0,500,0,0,0,1,0
6279,Norte,1,29,2,2810,1,7,2,0,2,12,185,0,109,1,0,1,3,1
6280,Norte,1,32,1,2810,1,3,2,0,1,7,55,0,38,0,0,1,2,0
6281,Norte,2,32,2,2810,1,0,3,0,4,6,121,129,500,0,0,1,5,1
6282,Centro,2,33,2,1393,1,6,7,1,4,10,270,172,393,0,0,0,1,0
6283,Sur,2,28,2,3039,1,2,9,1,4,14,247,0,175,0,1,0,5,1
6284,Centro,2,30,2,3039,1,2,4,0,2,9,60,40,370,0,1,0,5,1
6285,Sur,2,32,2,3039,1,6,7,1,3,10,128,35,201,0,1,1,5,1
6286,Sur,1,34,2,3039,1,5,0,2,4,1,55,0,44,0,1,0,3,1
6287,Sur,2,32,2,3039,1,0,2,2,4,14,95,29,100,0,1,0,1,0
6288,Centro,1,34,1,3039,1,0,2,1,4,10,30,0,500,0,1,0,1,0
6289,Sur,2,32,1,3039,1,5,4,2,4,14,92,0,119,0,1,0,2,0
6290,Centro,1,31,2,3039,1,2,7,1,2,8,513,0,172,0,1,1,3,1
6291,Sur,2,34,2,3039,1,7,14,8,4,18,391,0,80,5,1,1,5,1
6292,Sur,2,32,2,3039,1,2,3,1,4,6,31,0,36,0,1,0,2,0
6293,Norte,2,31,1,3039,1,3,0,0,4,10,102,51,186,0,1,0,2,0
6294,Centro,2,28,1,3039,1,0,6,0,4,14,160,26,144,0,1,0,1,0
6295,Norte,1,32,1,3039,1,3,0,0,4,10,100,4,401,0,1,1,1,0
6296,Centro,1,34,2,3039,1,5,0,0,4,18,65,0,76,0,1,1,3,0
6297,Centro,2,33,2,3039,1,2,2,2,4,10,180,0,279,0,1,1,4,1
6298,Centro,1,31,1,40,1,0,2,1,4,15,48,33,340,0,1,0,5,1
6299,Centro,2,30,2,40,1,0,2,0,2,10,149,2,248,0,1,0,4,1
6300,Centro,2,35,2,40,1,4,5,0,4,13,102,0,179,0,1,0,5,1
6301,Centro,2,30,2,40,1,3,1,2,2,14,86,30,161,0,1,0,3,1
6302,Centro,2,31,2,40,1,3,2,1,4,8,199,0,72,0,1,0,4,1
6303,Centro,2,35,1,40,1,5,14,5,4,9,191,184,500,0,1,1,4,1
6304,Centro,2,32,1,40,1,5,4,0,4,10,177,0,393,0,1,0,5,1
6305,Norte,2,30,2,40,1,10,4,1,4,14,247,6,276,0,1,0,3,1
6306,Centro,2,35,2,40,1,5,3,0,4,10,73,108,500,1,1,0,3,1
6307,Centro,2,34,2,40,1,1,3,1,1,12,33,0,500,0,1,0,3,0
6308,Norte,2,40,2,40,1,0,0,0,4,10,109,120,479,0,1,0,2,1
6309,Centro,2,32,2,40,1,4,0,3,4,2,148,0,500,0,1,1,3,1
6310,Centro,1,31,2,40,1,0,5,1,2,13,94,8,253,1,1,1,5,1
6311,Centro,1,37,2,40,0,0,0,0,4,12,41,4,274,0,1,1,5,1
6312,Sur,1,36,1,3043,1,0,2,0,4,15,45,160,123,0,1,0,5,1
6313,Norte,2,33,1,329,1,1,1,2,4,9,216,40,131,0,0,0,4,1
6314,Norte,2,35,1,329,1,6,9,0,4,10,150,8,125,0,0,1,4,1
6315,Centro,1,30,2,329,1,9,4,0,4,4,126,0,109,0,0,1,4,1
6316,Sur,1,24,1,329,1,4,5,1,4,10,445,4,434,0,0,1,1,0
6317,Sur,2,35,2,329,1,3,5,1,2,18,86,36,500,0,0,0,3,0
6318,Centro,1,30,2,329,1,3,6,1,2,2,223,6,65,0,0,0,2,0
6319,Sur,1,30,1,329,1,16,12,1,4,10,248,392,500,4,0,0,5,1
6320,Centro,2,36,2,329,1,0,5,1,4,9,29,60,297,0,0,0,1,0
6321,Sur,2,35,2,329,1,0,0,2,4,10,29,0,497,0,0,0,3,1
6322,Sur,2,32,1,329,1,4,9,2,3,10,417,3,500,2,0,1,4,0
6323,Centro,2,35,1,329,1,3,2,2,4,10,185,22,500,1,0,1,2,0
6324,Centro,1,32,2,329,1,1,3,0,4,15,59,24,247,1,0,0,2,0
6325,Centro,2,31,1,461,0,1,2,3,4,6,16,0,127,0,1,0,2,0
6326,Centro,2,32,2,461,1,0,0,0,4,5,40,18,110,0,1,0,5,1
6327,Norte,1,22,2,461,1,1,6,0,4,8,92,63,115,0,1,0,2,0
6328,Norte,2,31,1,461,1,0,10,1,2,15,101,76,500,0,1,0,2,0
6329,Extranjero,2,32,2,461,1,2,4,1,4,12,249,117,500,9,1,0,5,1
6330,Centro,2,31,1,461,1,1,1,2,4,12,199,43,254,0,1,1,4,1
6331,Centro,1,31,2,461,0,5,0,2,2,15,73,0,344,5,1,1,4,1
6332,Centro,1,34,2,461,0,1,1,0,4,14,70,0,309,0,1,1,5,1
6333,Centro,2,31,2,461,1,0,0,1,4,10,31,0,94,0,1,0,1,0
6334,Extranjero,2,35,2,461,1,3,0,0,4,10,38,12,119,0,1,0,5,1
6335,Norte,1,32,1,461,1,2,3,1,2,6,83,16,266,0,1,0,3,0
6336,Centro,1,36,2,461,1,6,0,1,1,10,248,36,310,1,1,1,5,1
6337,Centro,1,28,2,461,0,1,7,7,4,0,229,10,500,2,1,1,5,1
6338,Centro,2,34,1,461,1,2,0,0,4,4,38,18,191,0,1,1,1,0
6339,Centro,2,32,1,2864,1,2,3,0,4,14,114,37,290,0,0,0,2,0
6340,Norte,1,32,1,2864,1,3,2,2,4,10,93,2,34,0,0,0,2,0
6341,Norte,2,38,2,2864,1,7,3,2,4,20,509,91,388,0,0,0,1,0
6342,Norte,2,34,1,460,1,0,0,0,4,12,13,0,59,0,1,0,1,0
6343,Centro,2,31,2,2897,1,3,0,1,4,14,42,10,101,0,1,0,1,0
6344,Norte,2,31,1,51,1,3,1,4,4,9,81,29,145,0,0,0,3,1
6345,Norte,1,34,2,147,1,15,3,5,4,9,133,41,79,4,1,0,5,1
6346,Centro,1,35,1,712,1,3,3,0,4,0,35,0,71,0,1,1,3,1
6347,Centro,2,32,1,712,1,4,7,0,4,7,139,6,89,2,1,1,5,1
6348,Centro,2,36,1,712,1,9,5,0,4,15,97,4,500,0,1,0,2,0
6349,Centro,1,32,2,1453,1,0,3,0,4,10,44,134,85,0,1,0,3,1
6350,Centro,2,31,2,632,1,11,6,0,4,5,99,0,117,0,0,0,2,0
6351,Centro,2,33,2,632,1,3,0,1,3,10,129,8,231,0,0,1,3,1
6352,Centro,1,30,2,632,1,5,2,0,3,7,28,6,366,0,0,0,2,0
6354,Centro,2,33,1,632,1,3,5,1,2,13,77,70,500,0,0,0,1,0
6355,Centro,2,33,2,632,1,6,5,2,2,5,68,22,189,0,0,0,1,0
6356,Centro,2,36,2,632,1,1,7,5,4,14,245,54,500,0,0,0,1,0
6357,Norte,2,29,2,632,1,6,3,1,4,24,126,138,500,0,0,0,1,0
6358,Centro,2,32,2,632,1,9,10,3,4,13,159,46,500,4,0,0,4,1
6359,Centro,2,35,2,632,1,3,4,1,4,10,82,28,405,0,0,0,1,0
6360,Centro,2,30,2,632,1,0,3,0,1,10,234,94,500,0,0,1,2,0
6361,Centro,2,30,2,632,1,2,2,1,4,10,74,79,500,0,0,0,2,0
6362,Centro,2,34,2,632,1,4,6,3,4,10,274,128,500,4,0,1,2,0
6363,Centro,2,32,2,632,1,8,7,2,4,13,214,244,500,0,0,1,2,0
6364,Centro,2,32,1,632,1,5,8,1,4,9,215,358,500,0,0,0,3,1
6365,Centro,1,30,1,645,1,3,8,6,4,9,167,74,500,0,0,0,3,1
6366,Centro,1,35,2,632,1,5,5,3,1,6,163,8,422,0,0,0,5,1
6367,Centro,2,35,2,632,1,6,6,6,4,10,283,438,500,0,0,1,5,1
6368,Centro,2,35,2,632,1,2,8,1,2,14,103,0,500,4,0,0,4,1
6369,Centro,2,35,2,632,1,8,9,1,4,10,136,197,500,0,0,0,3,0
6370,Centro,2,34,1,632,1,9,6,1,4,19,98,24,500,0,0,0,1,0
6371,Centro,1,30,2,632,1,9,11,2,2,10,714,4,364,4,0,1,4,1
6372,Centro,2,33,2,632,1,0,5,1,4,9,46,20,500,0,0,0,2,0
6373,Centro,1,33,1,632,1,10,8,4,4,6,365,12,192,0,0,1,3,1
6374,Centro,2,35,2,632,1,9,3,2,4,9,158,58,498,0,0,1,3,0
6375,Centro,2,36,2,632,1,1,5,0,2,12,76,0,268,2,0,1,4,1
6376,Centro,2,32,2,632,1,2,0,0,4,9,59,0,346,0,0,1,2,1
6377,Centro,1,33,2,632,1,13,8,5,2,10,152,20,172,0,0,1,3,1
6378,Centro,2,36,1,632,1,1,7,1,4,10,276,22,500,0,0,1,2,0
6379,Centro,1,30,2,632,1,6,3,0,1,11,107,66,309,0,0,0,2,0
6380,Centro,2,32,2,632,1,0,0,6,4,15,137,127,500,0,0,0,2,0
6381,Centro,2,35,2,632,1,0,1,3,2,14,45,149,500,0,0,0,2,1
6383,Centro,1,35,2,632,1,2,0,0,3,7,37,10,220,0,0,0,2,1
6384,Centro,1,34,2,632,1,5,2,3,4,16,73,5,310,0,0,1,3,0
6385,Centro,2,30,2,632,1,7,3,0,3,11,89,132,500,0,0,0,2,1
6386,Centro,2,29,2,632,0,5,2,0,3,10,314,5,184,0,0,0,2,0
6387,Centro,1,31,2,632,0,0,9,3,4,6,79,8,263,0,0,0,3,1
6388,Centro,2,36,1,632,1,0,1,0,4,9,99,33,435,0,0,0,2,0
6389,Centro,2,33,2,632,1,7,8,7,2,8,207,18,447,1,0,0,2,0
6390,Centro,1,34,1,40,1,2,0,1,4,10,149,9,186,0,1,1,3,1
6391,Centro,2,33,2,1650,0,0,5,2,4,7,66,4,123,0,0,0,2,0
6392,Centro,1,30,2,1650,1,1,0,0,4,1,8,0,9,0,0,0,1,0
6393,Centro,2,29,2,1650,1,3,4,3,4,6,94,0,24,0,0,0,3,1
6394,Centro,1,29,2,1650,1,0,3,0,4,6,64,0,149,0,0,0,3,1
6395,Centro,2,34,2,1650,1,10,5,8,4,10,255,0,88,1,0,1,3,1
6396,Centro,2,31,2,1650,1,2,1,0,4,10,58,0,97,0,0,0,3,1
6397,Centro,2,32,2,1650,1,3,3,1,4,8,78,6,106,0,0,0,1,0
6398,Centro,2,32,2,1650,1,1,3,3,4,12,181,146,310,0,0,1,3,1
6399,Centro,1,31,2,1650,1,0,4,1,4,9,77,6,500,0,0,0,3,1
6400,Centro,2,29,2,1650,1,5,2,1,3,9,61,29,451,0,0,1,2,1
6401,Centro,2,35,2,1650,1,6,9,3,4,11,111,0,192,5,0,0,4,0
6402,Centro,2,33,2,1650,1,9,7,1,4,11,183,55,463,2,0,0,4,1
6403,Centro,1,32,2,1650,1,5,4,2,2,10,338,3,500,0,0,1,5,1
6404,Centro,2,31,2,1650,1,3,2,1,3,5,75,8,50,0,0,0,2,0
6405,Centro,2,34,1,1650,1,5,5,0,4,8,125,0,200,1,0,1,3,1
6406,Centro,1,35,2,1650,1,4,4,3,4,8,128,0,57,1,0,0,4,1
6407,Centro,1,35,2,3156,1,2,0,0,4,10,72,16,420,0,1,1,2,1
6408,Sur,2,31,2,3156,1,5,9,3,4,10,192,124,254,0,1,0,1,0
6409,Centro,1,33,2,3156,1,0,0,1,4,6,113,71,500,0,1,0,2,1
6410,Norte,1,33,2,3156,1,2,3,0,4,10,139,71,421,1,1,1,3,1
6411,Sur,2,31,2,3156,1,3,2,0,4,6,77,0,36,0,1,0,2,0
6412,Sur,2,32,2,3156,1,7,3,0,4,8,70,2,500,0,1,0,3,1
6413,Centro,1,28,2,3156,1,0,2,1,4,4,39,1,20,0,1,1,2,0
6414,Centro,1,28,2,3156,1,0,0,1,4,4,25,0,5,0,1,0,1,0
6415,Centro,2,29,2,3156,0,0,0,0,4,2,41,0,3,0,1,0,2,0
6416,Centro,1,30,2,1460,1,4,6,1,4,14,147,69,155,0,1,1,3,1
6417,Centro,2,34,2,1460,1,0,1,1,4,9,26,0,147,0,1,0,2,0
6418,Centro,1,32,2,1460,1,7,5,1,4,6,177,0,102,0,1,1,4,1
6419,Centro,1,37,2,1460,0,7,3,1,4,10,91,10,259,0,1,0,3,1
6420,Centro,1,32,2,1460,1,0,1,2,4,10,201,198,500,0,1,0,3,0
6421,Centro,2,31,1,1460,1,7,10,1,4,13,277,118,488,0,1,0,3,1
6422,Centro,2,31,2,1460,1,0,0,0,4,8,12,0,265,0,1,0,,
6423,Centro,2,35,2,1460,1,0,0,0,4,16,59,0,286,0,1,0,1,0
6424,Centro,1,30,2,1460,1,2,3,2,4,10,287,24,68,2,1,1,4,1
6425,Centro,2,31,2,1460,1,4,1,4,4,22,68,3,94,1,1,0,3,1
6426,Centro,2,30,2,1460,1,5,8,0,4,10,181,0,441,0,1,1,4,1
6427,Centro,2,30,2,1460,1,0,2,0,4,16,21,0,341,0,1,0,,
6428,Centro,1,32,2,1460,1,2,6,2,4,10,196,50,92,0,1,1,,
6429,Centro,2,35,2,1460,1,6,8,2,4,14,168,110,500,0,1,0,2,1
6430,Centro,2,31,2,1460,1,2,1,2,4,11,109,10,221,0,1,0,2,1
6431,Centro,2,34,1,3477,1,8,1,1,4,9,69,0,185,0,1,0,3,1
6432,Centro,2,32,2,2732,1,0,7,1,4,10,114,18,158,2,0,1,5,1
6433,Norte,1,28,2,2732,1,3,11,3,4,13,64,3,131,0,0,0,3,1
6434,Sur,2,30,2,2732,1,3,5,3,4,14,137,2,276,1,0,0,3,1
6435,Centro,2,33,2,2732,1,6,2,6,4,18,220,327,500,0,0,1,1,1
6436,Centro,2,29,2,2732,1,7,5,1,4,18,76,0,321,0,0,1,4,1
6437,Norte,2,33,2,2732,1,0,0,0,4,14,22,2,151,0,0,0,,
6438,Centro,1,29,2,2732,1,3,9,0,4,10,283,14,441,0,0,0,3,0
6439,Centro,2,30,2,2732,1,0,3,2,4,10,49,32,500,0,0,0,,
6440,Centro,1,30,2,2732,1,0,5,1,4,6,61,20,225,0,0,0,,
6441,Sur,1,34,2,2732,1,0,5,0,4,8,35,5,90,0,0,0,3,1
6442,Centro,2,30,2,2732,1,5,0,2,4,8,30,0,122,0,0,0,,
6443,Centro,2,33,2,2732,1,2,1,0,4,10,24,0,175,1,0,1,1,0
6444,Centro,2,29,2,2732,1,5,7,7,4,10,546,20,140,1,0,0,4,1
6446,Centro,2,29,2,2732,1,1,8,2,4,13,59,4,500,0,0,0,3,1
6447,Centro,2,29,2,2732,1,0,0,2,4,10,93,19,103,0,0,0,2,1
6448,Centro,2,35,2,2732,1,10,7,1,4,15,190,8,311,0,0,0,5,1
6449,Centro,2,31,2,2732,1,6,2,4,4,10,132,99,164,0,0,0,5,1
6450,Centro,2,33,1,2732,1,7,6,0,4,19,136,77,500,2,0,1,5,1
6451,Centro,2,33,2,2732,1,3,1,2,4,9,64,41,500,0,0,0,,
6452,Centro,2,32,2,2732,1,9,10,2,4,20,311,58,328,0,0,1,5,1
6453,Sur,2,32,2,2732,1,3,6,6,2,20,125,49,500,0,0,0,,
6454,Centro,2,34,2,2732,1,0,2,0,4,7,24,2,500,0,0,0,1,1
6455,Centro,2,32,2,2732,1,7,14,2,4,10,307,25,336,2,0,0,,
6456,Centro,1,31,1,2732,1,5,16,4,2,14,185,80,500,1,0,1,,
6457,Centro,1,33,2,2732,1,8,6,4,4,19,219,14,221,0,0,1,5,1
6458,Centro,2,30,2,2732,1,6,9,1,1,6,313,30,435,0,0,0,,
6459,Centro,2,34,1,1273,1,5,4,2,4,13,127,116,325,0,1,0,1,1
6460,Centro,2,35,1,2687,1,5,5,0,4,14,103,0,153,0,1,1,,
6461,Centro,2,30,2,2687,1,3,3,1,4,20,381,0,114,5,1,1,,
6462,Centro,2,32,1,2687,1,2,1,1,4,8,211,0,60,1,1,0,,
6463,Centro,2,31,2,2687,1,1,0,0,2,2,52,7,500,0,1,0,1,0
6464,Centro,2,34,1,2687,1,6,5,1,4,10,49,0,71,0,1,0,2,0
6465,Centro,1,35,2,2687,1,0,0,4,4,12,46,10,282,0,1,1,,
6466,Centro,2,31,2,2687,1,3,1,0,3,10,44,16,461,0,1,0,,
6467,Centro,2,32,2,2687,1,7,3,0,4,18,307,32,187,8,1,1,3,1
6468,Centro,2,32,2,2687,0,0,0,1,4,7,31,0,286,0,1,0,2,0
6469,Sur,2,33,1,2732,1,0,2,0,4,9,71,27,12,0,0,1,2,0
6470,Centro,1,34,2,1750,0,0,0,2,4,13,23,0,57,0,1,0,,
6471,Centro,1,33,2,1750,1,2,6,2,4,11,55,24,199,0,1,0,,
6472,Centro,1,35,1,1750,0,3,1,0,4,10,191,32,161,0,1,0,3,1
6473,Centro,1,34,2,1750,1,2,1,1,4,9,92,16,162,0,1,0,3,1
6474,Centro,1,36,2,1750,1,2,2,0,4,10,25,0,371,0,1,0,1,0
6475,Norte,2,29,1,1635,1,3,0,0,4,1,35,11,500,0,0,0,1,0
6476,Centro,1,33,2,1650,0,0,3,0,4,5,41,0,33,0,0,0,1,0
6477,Centro,2,33,2,1635,1,4,3,0,4,16,192,28,189,3,0,1,,
6478,Centro,2,36,2,1635,0,5,0,1,4,9,25,0,129,0,0,0,2,0
6479,Centro,2,35,2,1635,1,0,0,0,4,9,15,0,71,0,0,0,1,0
6480,Centro,1,31,2,1635,1,3,1,0,4,10,270,22,104,0,0,1,2,1
6481,Centro,1,32,2,712,1,3,0,0,4,10,95,0,262,1,1,0,4,1
6482,Centro,1,33,2,1635,1,8,1,0,4,3,107,60,225,1,0,1,4,1
6483,Centro,2,30,2,1635,1,0,2,1,4,10,12,0,41,0,0,0,2,0
6484,Centro,2,31,1,1635,1,3,3,4,4,12,114,5,124,0,0,0,2,0
6485,Centro,2,33,1,1635,1,2,2,3,4,14,196,0,122,0,0,1,2,0
6486,Centro,1,32,2,1635,0,5,5,1,2,12,91,10,500,0,0,0,3,0
6487,Centro,2,31,2,1635,1,3,6,1,2,14,95,87,326,0,0,1,2,0
6488,Centro,2,31,2,1635,1,8,2,7,4,10,206,0,352,2,0,1,3,0
6489,Centro,2,34,2,1635,1,10,10,1,4,7,107,154,500,0,0,0,1,0
6490,Centro,2,31,2,1635,1,4,6,2,4,9,171,59,500,0,0,0,2,0
6491,Centro,1,31,2,1635,1,1,0,0,4,6,74,0,224,0,0,0,1,0
6492,Norte,2,34,2,2194,0,2,4,3,4,7,56,0,45,0,0,0,4,0
6493,Centro,2,35,2,1635,1,0,0,1,4,6,59,27,500,0,0,0,1,0
6494,Centro,2,29,2,1635,1,10,11,3,4,10,473,95,440,0,0,0,2,0
6495,Centro,2,31,2,1635,1,2,2,2,4,20,69,13,355,0,0,0,2,0
6496,Centro,1,33,1,1635,1,0,16,5,1,30,145,61,500,0,0,1,3,1
6497,Centro,1,41,2,1635,1,9,8,1,4,18,265,118,500,0,0,0,2,0
6498,Centro,2,34,2,1635,1,4,3,0,4,12,117,56,500,2,0,1,4,1
6499,Centro,1,31,2,1635,1,3,1,4,4,10,149,48,500,0,0,1,3,1
6500,Centro,2,34,2,1635,0,0,2,2,4,9,291,24,109,2,0,0,4,1
6501,Centro,2,29,2,1635,1,2,6,3,4,10,178,2,171,0,0,0,3,1
6502,Centro,2,30,2,1635,0,0,8,2,1,6,19,0,165,0,0,0,4,0
6503,Centro,2,33,2,1635,1,5,1,0,4,13,56,15,143,0,0,0,4,1
6504,Centro,1,35,2,1635,1,6,2,3,4,14,105,10,214,0,0,1,3,0
6505,Centro,2,30,2,1635,1,11,9,3,4,4,468,32,96,3,0,0,2,0
6506,Centro,2,33,2,645,1,2,0,1,4,12,27,12,500,0,0,1,4,1
6507,Centro,2,33,1,645,1,3,2,1,4,11,16,12,269,0,0,0,2,0
6508,Centro,2,34,2,645,1,2,0,0,1,10,29,0,500,0,0,0,1,0
6509,Centro,2,30,2,645,1,0,0,2,2,15,33,12,500,0,0,1,2,0
6510,Centro,2,31,2,645,0,0,0,0,4,15,18,0,155,0,0,0,2,0
6511,Centro,2,30,2,645,0,0,0,0,2,12,10,0,369,0,0,0,1,0
6512,Centro,2,35,2,645,1,0,3,1,4,14,12,3,197,0,0,0,1,0
6513,Centro,1,31,2,645,1,3,1,0,1,8,13,3,500,0,0,0,1,0
6514,Centro,2,34,1,645,1,0,0,0,4,9,40,3,110,0,0,1,2,0
6515,Centro,2,39,2,637,1,0,0,0,1,8,8,2,334,0,0,0,2,0
6516,Centro,2,31,1,645,1,0,1,0,4,14,13,6,361,0,0,0,4,1
6517,Centro,1,31,2,645,1,1,1,0,4,8,24,3,500,1,0,0,2,0
6518,Centro,2,30,1,645,1,3,1,0,2,13,41,6,363,0,0,0,2,0
6519,Centro,2,35,1,645,1,0,2,0,2,14,17,0,446,0,0,0,1,0
6520,Centro,2,30,2,645,1,0,1,1,1,14,39,14,391,0,0,0,3,0
6521,Centro,2,31,1,645,1,3,1,0,1,14,19,1,379,0,0,0,2,0
6522,Centro,2,30,2,645,1,0,0,0,4,12,25,0,410,0,0,0,3,1
6523,Centro,1,35,1,645,0,0,2,0,2,12,12,0,500,1,0,0,3,1
6524,Centro,1,35,2,645,1,0,0,1,4,6,15,1,500,0,0,1,1,0
6525,Centro,2,31,2,645,1,0,2,0,2,11,26,29,500,0,0,0,3,1
6526,Centro,2,34,1,645,1,0,1,0,2,18,32,12,438,0,0,0,3,1
6527,Centro,2,31,2,645,1,0,0,0,4,14,29,0,500,0,0,1,2,1
6528,Centro,2,34,1,1635,1,1,1,1,4,8,12,3,409,1,0,0,2,0
6530,Centro,1,35,1,712,1,0,1,0,4,17,61,7,500,0,1,1,4,1
6531,Centro,2,31,2,668,0,4,3,1,4,2,32,0,188,2,1,1,3,1
6533,Centro,2,34,2,590,0,2,0,0,4,10,22,0,500,0,0,1,3,1
6534,Centro,2,34,1,1280,1,0,0,0,4,10,65,0,12,0,1,0,2,0
6535,Centro,1,31,1,712,1,0,0,0,4,14,58,35,500,0,1,1,4,1
6536,Centro,2,34,1,2897,1,0,0,0,4,10,38,4,500,0,1,0,2,1
6537,Centro,2,33,1,614,1,4,0,0,4,10,28,43,500,1,0,0,4,1
6538,Centro,2,34,2,668,1,0,2,1,4,3,15,6,423,0,1,0,2,0
6539,Centro,2,29,1,514,1,3,4,0,4,9,46,4,286,5,0,0,3,1
6540,Centro,2,30,1,514,1,3,0,1,4,6,50,1,315,1,0,1,4,1
6541,Centro,2,30,2,514,1,1,1,1,4,10,31,0,300,2,0,0,2,0
6542,Centro,2,30,2,514,1,0,0,0,4,4,8,0,137,0,0,0,2,0
6543,Centro,2,29,1,514,1,0,0,1,4,10,38,26,311,0,0,1,4,1
6544,Centro,2,32,2,514,1,4,3,0,2,10,17,0,234,1,0,1,4,1
6545,Centro,1,33,2,514,1,0,0,0,4,10,62,0,319,0,0,1,5,1
6553,Centro,2,29,1,1635,1,2,2,0,4,14,28,0,500,0,0,0,4,1
6554,Centro,2,34,1,693,1,3,2,0,4,10,61,17,500,2,1,1,4,1
6558,Sur,2,31,2,2422,0,0,1,3,4,16,42,0,168,0,0,0,3,1
6559,Sur,1,31,2,2422,1,0,4,0,4,12,28,0,235,0,0,0,1,0
6560,Sur,2,31,1,2422,1,0,1,0,4,8,28,5,291,3,0,0,2,0
6561,Sur,2,36,2,2422,1,3,1,0,4,18,23,8,357,1,0,0,2,0
6562,Centro,2,32,2,2422,1,0,0,0,4,6,30,5,79,0,0,0,3,1
6563,Sur,1,32,1,2422,1,0,2,0,4,4,21,1,81,0,0,0,4,1
6564,Sur,2,35,1,2422,1,0,2,0,4,12,42,12,187,0,0,1,4,1
6565,Sur,2,33,1,2422,1,0,1,0,2,14,53,61,500,0,0,0,1,0
6566,Sur,2,35,2,2422,1,5,2,1,4,6,46,13,346,0,0,0,2,0
6567,Sur,2,31,1,2422,0,2,1,0,2,4,12,19,500,0,0,0,1,0
6568,Sur,2,34,2,2422,1,5,2,0,2,8,25,24,500,1,0,0,4,1
6569,Sur,2,32,2,2422,0,5,2,4,2,14,42,0,371,2,0,0,4,1
6570,Sur,2,34,1,2422,1,0,5,0,2,11,16,8,500,0,0,0,1,0
